ID,NAME,ADDRESS,TELEPHONE,TYPE,LATITUDE,LONGITUDE,BEDS
38679706,ALLEGIANCE HEALTH CENTER PERMIAN BASIN,207 TRADEWINDS BOULEVARD,(432) 699-3215,LONG TERM CARE,31.98171367,-102.154371,48
39878130,PAM SPECIALITY HOSPITAL OF NEW BRAUNFELS,1445 HANZ DRIVE,(830) 627-7600,LONG TERM CARE,29.72926937,-98.10274189,40
40077627,MID-JEFFERSON EXTENDED CARE HOSPITAL,2600 HIGHWAY 365,(409) 726-8700,LONG TERM CARE,29.95559858,-93.98687658,48
41375460,DUBUIS HOSPITAL OF PARIS,820 CLARKSVILLE STREET,(903) 737-3600,LONG TERM CARE,33.68784764,-95.54823349,25
41677505,KINDRED HOSPITAL BAY AREA,4801 EAST SAM HOUSTON PARKWAY SOUTH,(281) 991-5463,LONG TERM CARE,29.63733556,-95.16043245,74
42775075,PLANO SPECIALTY HOSPITAL,1621 COIT ROAD,(972) 758-5200,LONG TERM CARE,33.02123751,-96.76907374,43
43075024,LIFECARE HOSPITALS OF PLANO,6800 PRESTON ROAD,(214) 473-8822,LONG TERM CARE,33.06549105,-96.79511498,66
46878229,KINDRED HOSPITAL - SAN ANTONIO,3636 MEDICAL DRIVE,(210) 616-0616,LONG TERM CARE,29.52248579,-98.55637881,59
47378205,KINDRED HOSPITAL - SAN ANTONIO CENTRAL,"111 DALLAS STREET,4TH FLOOR",(210) 297-7195,LONG TERM CARE,29.43297807,-98.49220974,44
48777384,NEXUS SPECIALTY HOSPITAL-SHENANDOAH CAMPUS,123 VISION PARK DRIVE,(281) 364-0317,LONG TERM CARE,30.18874977,-95.46018014,54
49175092,CARRUS SPECIALTY HOSPITAL,"1810 U.S. HIGHWAY 82 WEST,STE 200",(903) 870-2600,LONG TERM CARE,33.66972557,-96.63438619,16
49477479,KINDRED HOSPITAL SUGAR LAND,1550 FIRST COLONY BOULEVARD,(281) 275-6000,LONG TERM CARE,29.60023248,-95.63826118,105
50077477,ATRIUM MEDICAL CENTER,11929  WEST AIRPORT BOULEVARD,(281) 207-8200,LONG TERM CARE,29.64684751,-95.58827701,68
54075711,EAST TEXAS MEDICAL CENTER SPECIALTY HOSPITAL,"1000 SOUTH BECKHAM AVENUE,5TH FLOOR",(903) 596-3004,LONG TERM CARE,32.33835568,-95.29103688,36
54275701,TYLER CONTINUE CARE HOSPITAL,"800 EAST DAWSON,4TH FLOOR",(903) 531-4943,LONG TERM CARE,32.34262743,-95.29085002,51
54977901,PAM SPECIALTY HOSPITAL OF VICTORIA SOUTH,"506 EAST SAN ANTONIO STREET,3RD FL",(361) 575-1445,LONG TERM CARE,28.80798268,-96.99883805,23
55077904,PAM SPECIALTY HOSPITAL OF VICTORIA NORTH,102 MEDICAL DRIVE,(361) 576-6200,LONG TERM CARE,28.85499709,-97.02196107,26
55877598,CORNERSTONE HOSPITAL OF HOUSTON - CLEAR LAKE,709 MEDICAL CENTER BOULEVARD,(281) 332-3322,LONG TERM CARE,29.5374055,-95.12982931,74
57875235,WILLIAM P. CLEMENTS JR. UNIVERSITY HOSPITAL,"6161 HARRY HINES BOULEVARD,SUITE 100",(214) 633-5555,LONG TERM CARE,32.81896722,-96.84883749,460
58775235,PROMISE HOSPITAL OF DALLAS,7955 HARRY HINES BOULEVARD,(214) 637-0000,LONG TERM CARE,32.83258117,-96.86203847,66
58975218,KINDRED HOSPITAL - WHITE ROCK,"9440 POPPY DRIVE,5TH FLOOR SOUTH",(214) 324-6730,LONG TERM CARE,32.83448662,-96.70583767,25
136979905,EL PASO CHILDREN'S HOSPITAL,4845 ALAMEDA AVENUE,(915) 242-8600,CHILDREN,31.7715012,-106.433795,122
137276092,METHODIST SOUTHLAKE HOSPITAL,421 EAST HIGHWAY 114,(817) 865-4400,GENERAL ACUTE CARE,32.9571804,-97.14523798,54
135179703,CONTINUECARE HOSPITAL OF MIDLAND,"4214 ANDREWS HIGHWAY,SUITE 320",(432) 221-1111,LONG TERM CARE,32.00436321,-102.1350549,29
135377004,CORNERSTONE HOSPITAL - MEDICAL CENTER,"2001 HERMANN DRIVE,SUITE 100",(832) 649-6200,LONG TERM CARE,29.7186698,-95.38250516,35
139976502,BAYLOR SCOTT & WHITE CONTINUING CARE HOSPITAL,546 KEGLEY ROAD,(254) 215-0900,LONG TERM CARE,31.11828493,-97.39929271,50
143475115,VIBRA SPECIALTY HOSPITAL,2700 WALKER WAY,(972) 298-1100,LONG TERM CARE,32.64465296,-96.88347894,40
72375501,PAM SPECIALTY HOSPITAL OF TEXARKANA SOUTH,"1000 PINE STREET,6TH FLOOR",(903) 798-7600,LONG TERM CARE,33.42908549,-94.04734159,19
72978520,"SOLARA HOSPITAL HARLINGEN, BROWNSVILLE CAMPUS",333 LORENALY DRIVE,(956) 546-0808,LONG TERM CARE,25.97380934,-97.50988921,41
74575246,SELECT SPECIALTY HOSPITAL - DALLAS (DOWNTOWN),"3500 GASTON AVENUE,3RD AND 4TH FLOOR",(972) 227-0093,LONG TERM CARE,32.79026509,-96.78029041,46
74675042,SELECT SPECIALTY HOSPITAL - DALLAS (GARLAND),"2300 MARIE CURIE,3W & 3E FLOORS",(469) 334-0853,LONG TERM CARE,32.91934267,-96.66137745,40
74875080,VIBRA HOSPITAL OF RICHARDSON,"401 WEST CAMPBELL ROAD,SUITE 300",(469) 329-7300,LONG TERM CARE,32.97413807,-96.72711984,20
75076208,ATRIUM MEDICAL CENTER,"2813 SOUTH MAYHILL ROAD,2ND FLOOR",(940) 320-2300,LONG TERM CARE,33.17414683,-97.08674805,13
140975461,PARIS REGIONAL MEDICAL CENTER - NORTH CAMPUS,865 DESHONG DRIVE,(903) 785-4521,GENERAL ACUTE CARE,33.68773479,-95.54760763,154
141277379,SPRING EXCELLENCE SURGICAL HOSPITAL LLC,20635 KUYKENDAHL ROAD,(346) 331-4040,GENERAL ACUTE CARE,30.07097555,-95.51194911,12
167684128,DIGINITY HEALTH-ST.ROSE DOMINICAN BLUE DAIMOND CAMPUS,4855 BLUE DIAMOND ROAD,(702) 216-7305,GENERAL ACUTE CARE,36.032117,-115.207116,89
75179761,CONTINUECARE HOSPITAL AT MEDICAL CENTER ODESSA,"500 W 4TH STREET,4TH FLOOR",(432) 640-4380,LONG TERM CARE,31.84545145,-102.3738874,23
76377081,CORNERSTONE HOSPITAL HOUSTON - BELLAIRE,5314 DASHWOOD,(713) 295-5300,LONG TERM CARE,29.7079608,-95.47391583,74
1805671,VERMONT PSYCHIATRIC CARE HOSPITAL,"280 STATE DRIVE,NOB 2 NORTH",(802) 241-0090,PSYCHIATRIC,44.33191854,-72.7539322,53
76977598,KINDRED HOSPITAL CLEAR LAKE,350 BLOSSOM STREET,(281) 316-7800,LONG TERM CARE,29.5436648,-95.12770807,110
77077090,KINDRED HOSPITAL SPRING,205 HOLLOW TREE LANE,(832) 849-2700,LONG TERM CARE,30.02528619,-95.43561118,115
77177008,KINDRED HOSPITAL THE HEIGHTS,"1800 WEST 26TH STREET,FLOORS 3,4, & 5",(713) 907-8686,LONG TERM CARE,29.80926039,-95.43113267,68
77277375,KINDRED HOSPITAL TOMBALL,505 GRAHAM DRIVE,(281) 255-5600,LONG TERM CARE,30.08793464,-95.61982896,75
78378539,SOLARA HOSPITAL MCALLEN - EDINBURG,2655 CORNERSTONE BOULEVARD,(956) 683-1010,LONG TERM CARE,26.26404819,-98.20081327,25
79177380,NEXUS SPECIALTY HOSPITAL - THE WOODLANDS,9128 SIX PINES DRIVE,(281) 364-0317,LONG TERM CARE,30.17237239,-95.46065947,21
82278665,CORNERSTONE HOSPITAL AUSTIN - ROUND ROCK,4681 COLLEGE PARK DRIVE,(512) 671-1100,LONG TERM CARE,30.56646678,-97.65766151,54
38,THE CORPUS CHRISTI MEDICAL CENTER - DOCTORS REGIONAL,3315 S ALAMEDA ST,(361) 761-1400,GENERAL ACUTE CARE,27.75277054,-97.38919228,250
39679347,MULESHOE AREA MEDICAL CENTER,708 SOUTH FIRST STREET,(806) 272-4524,CRITICAL ACCESS,34.2212693,-102.728677,25
50776502,BAYLOR SCOTT & WHITE MCLANE CHILDREN'S MEDICAL CENTER,1901 SOUTHWEST H. K. DODGEN LOOP,(254) 771-8600,CHILDREN,31.07254989,-97.37546506,64
32376549,METROPLEX HOSPITAL,2201 SOUTH CLEAR CREEK ROAD,(254) 519-8165,GENERAL ACUTE CARE,31.11344991,-97.80167081,172
5878102,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 EAST HOUSTON HIGHWAY,(361) 354-2125,GENERAL ACUTE CARE,28.40742754,-97.73154412,69
140776548,SETON MEDICAL CENTER HARKER HEIGHTS,850 WEST CENTRAL TEXAS EXPRESSWAY,(254) 680-6201,GENERAL ACUTE CARE,31.07260368,-97.68292543,83
13679106,THOMAS E. CREEK VA MEDICAL CENTER,6010 AMARILLO BLVD W,(806) 355-9703,MILITARY,35.20367399,-101.906694,89
47178212,ACUITY HOSPITAL OF SOUTH TEXAS,718 LEXINGTON AVENUE,(210) 572-4600,LONG TERM CARE,29.43763615,-98.49305967,30
134178232,BAPTIST EMERGENCY HOSPITAL - THOUSAND OAKS,16088 SAN PEDRO,(210) 402-4092,GENERAL ACUTE CARE,29.58772294,-98.47345927,10
73678962,WEIMAR MEDICAL CENTER,400 YOUENS DRIVE,(979) 725-8274,GENERAL ACUTE CARE,29.69450237,-96.78813415,38
71378232,BAPTIST EMERGENCY HOSPITAL - WESTOVER HILLS,10811 TOWN CENTER DRIVE,(210) 572-0911,GENERAL ACUTE CARE,29.46171808,-98.68991382,8
134878207,CHILDREN'S HOSPITAL OF SAN ANTONIO,333 NORTH SANTA ROSA STREET,(210) 704-3907,CHILDREN,29.42803731,-98.49837581,652
134978229,CHRISTUS SANTA ROSA - MEDICAL CENTER,2827 BABCOCK ROAD,(210) 705-6021,GENERAL ACUTE CARE,29.51281257,-98.59013727,172
71778209,CHRISTUS SANTA ROSA HOSPITAL - ALAMO HEIGHTS,"403 TREELINE PARK,BUILDING 1",(210) 294-8000,GENERAL ACUTE CARE,29.50580177,-98.47604764,36
47,CHRISTUS SANTA ROSA HOSPITAL - WESTOVER HILLS,11212 STATE HIGHWAY 151,(210) 703-8000,GENERAL ACUTE CARE,29.46673399,-98.69591046,150
45778205,BAPTIST MEDICAL CENTER,111 DALLAS STREET,(210) 297-1020,GENERAL ACUTE CARE,29.43358894,-98.49264078,623
47278240,LIFECARE HOSPITALS OF SAN ANTONIO,8902 FLOYD CURL DRIVE,(210) 690-7000,LONG TERM CARE,29.52660024,-98.5896663,62
45978205,NIX HEALTH CARE SYSTEM,414 NAVARRO STREET,(210) 271-1800,GENERAL ACUTE CARE,29.42567199,-98.489416,208
896731,KAHUKU MEDICAL CENTER,56-117  PUALALEA ST,(808) 293-9221,LONG TERM CARE,21.67656379,-157.9542967,21
996819,KAISER FOUNDATION HOSPITAL,3288 MOANALUA RD,(808) 432-0000,GENERAL ACUTE CARE,21.36324847,-157.8999275,235
1396755,KOHALA HOSPITAL,54-383  HOSPITAL RD,(808) 889-6211,GENERAL ACUTE CARE,20.23251042,-155.7968292,28
1496750,KONA COMMUNITY HOSPITAL,79-1019  HAUKAPILA ST,(808) 322-9311,GENERAL ACUTE CARE,19.52003097,-155.91741,94
1596817,KUAKINI MEDICAL CENTER,347 NO KUAKINI ST,(808) 536-2236,GENERAL ACUTE CARE,21.32203997,-157.8569441,94
1878751,AUSTIN STATE HOSPITAL,4110 GUADALUPE STREET,(512) 452-0381,PSYCHIATRIC,30.30911532,-97.73510746,314
179602,OCEANS BEHAVIORAL HOSPITAL OF ABILENE,4225 WOODS PLACE,(325) 698-6600,PSYCHIATRIC,32.39999454,-99.73936666,92
1978731,SETON SHOAL CREEK HOSPITAL,3501 MILLS AVENUE,(512) 324-2000,PSYCHIATRIC,30.30592149,-97.74839994,147
2878705,AUSTIN LAKES HOSPITAL,1025 EAST 32ND STREET,(512) 544-5253,PSYCHIATRIC,30.28852104,-97.72434617,58
3676011,MILLWOOD HOSPITAL,1011 NORTH COOPER STREET,(817) 404-2287,PSYCHIATRIC,32.75085193,-97.11322999,122
7576513,CEDAR CREST HOSPITAL,3500 IH 35 SOUTH,(254) 939-2100,PSYCHIATRIC,31.02135915,-97.47680697,88
12278411,ASPIRE BEHAVIORAL HEALTH OF CONROE,"2006 SOUTH LOOP 336 WEST,SUITE 500",(936) 647-3500,PSYCHIATRIC,30.28457402,-95.48004261,30
12778414,BAYVIEW BEHAVIORAL HOSPITAL,6629 WOOLDRIDGE,(361) 986-8200,PSYCHIATRIC,27.68009299,-97.36048279,68
15375115,HICKORY TRAIL HOSPITAL,2000 NORTH OLD HICKORY TRAIL,(972) 298-7323,PSYCHIATRIC,32.62823893,-96.86491473,84
16176201,UNIVERSITY BEHAVIORAL HEALTH OF DENTON,2026 WEST UNIVERSITY,(940) 320-8100,PSYCHIATRIC,33.2312854,-97.15644671,104
16276208,MAYHILL HOSPITAL,2809 SOUTH MAYHILL ROAD,(940) 239-3000,PSYCHIATRIC,33.17579219,-97.08682238,60
18979902,EL PASO BEHAVIORAL HEALTH SYSTEM,1900 DENVER AVENUE,(915) 544-4000,PSYCHIATRIC,31.7803651,-106.4759534,163
23475402,GLEN OAKS HOSPITAL,301 EAST DIVISION ST.,(903) 454-6000,PSYCHIATRIC,33.12369603,-96.08228748,54
27377074,WEST OAKS HOSPITAL.,6500 HORNWOOD DRIVE,(713) 995-0909,PSYCHIATRIC,29.70925137,-95.498084,144
27577090,INTRACARE NORTH HOSPITAL,1120 CYPRESS STATION,(281) 893-7200,PSYCHIATRIC,30.02365626,-95.44027493,90
27677090,CYPRESS CREEK HOSPITAL,17750 CALI DRIVE,(281) 586-7600,PSYCHIATRIC,30.0245794,-95.44534571,96
27777054,SUN BEHAVIORAL HOUSTON,7601 FANNIN STREET,(713) 796-2273,PSYCHIATRIC,29.69058843,-95.40108121,148
27977090,RECOVERY INNOVATIONS - RECOVERY RESPONSE CENTER,17506 RED OAK DRIVE,(281) 377-5070,PSYCHIATRIC,30.02680386,-95.44992884,24
28977080,HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC,2801 GESSNER DRIVE,(832) 834-7710,PSYCHIATRIC,29.82342556,-95.54631033,88
29277081,BEHAVIORAL HOSPITAL OF BELLAIRE,"5314 DASHWOOD,SUITE 200 & 300",(713) 600-9500,PSYCHIATRIC,29.70798221,-95.47341614,124
29477057,WESTBURY COMMUNITY HOSPITAL,"6060 RICHMOND AVE,# 380",(713) 422-2609,PSYCHIATRIC,29.73221902,-95.48683064,137
32677339,KINGWOOD PINES HOSPITAL,2001 LADBROOK DRIVE,(281) 404-1001,PSYCHIATRIC,30.04449762,-95.22998414,116
33977573,DEVEREUX TEXAS TREATMENT NETWORK,1150 DEVEREUX DRIVE,(281) 335-1000,PSYCHIATRIC,29.5068356,-95.10672113,88
35779408,SUNRISE CANYON,1950 ASPEN AVENUE,(806) 740-1400,PSYCHIATRIC,33.57294164,-101.8075028,30
42079072,ALLEGIANCE BEHAVIORAL HEALTH CENTER OF PLAINVIEW,"2601 DIMMIT ROAD,FOURTH FLOOR",(806) 296-9191,PSYCHIATRIC,34.20654009,-101.7325911,20
45676901,RIVER CREST HOSPITAL,1636 HUNTERS GLEN ROAD,(325) 949-5722,PSYCHIATRIC,31.44727436,-100.510233,80
46578259,LAUREL RIDGE TREATMENT CENTER,17720 CORPORATE WOODS DRIVE,(210) 491-9400,PSYCHIATRIC,29.60323065,-98.43788298,208
46778229,CLARITY CHILD GUIDANCE CENTER,8535 TOM SLICK DRIVE,(210) 616-0300,PSYCHIATRIC,29.52010675,-98.57619951,66
49075090,WILSON N JONES REGIONAL MEDICAL CENTER - BEHAVIORAL HEALTH SERVICES,1111 GALLAGHER ROAD,(903) 870-7322,PSYCHIATRIC,33.67387407,-96.60449109,20
55376702,DEPAUL CENTER,301 LONDONDERRY DRIVE,(254) 776-5970,PSYCHIATRIC,31.5110022,-97.19839717,48
56476301,RED RIVER HOSPITAL,1505 8TH STREET,(940) 322-3171,PSYCHIATRIC,33.90630725,-98.50134063,74
58275228,TIMBERLAWN MENTAL HEALTH SYSTEM,4600 SAMUELL BOULEVARD,(214) 381-7181,PSYCHIATRIC,32.79183535,-96.71651281,144
134078745,AUSTIN OAKS HOSPITAL,1407 WEST STASSNEY LANE,(512) 383-8939,PSYCHIATRIC,30.21159597,-97.79237579,80
134675010,CARROLLTON SPRINGS,2225 PARKER ROAD,(972) 242-4114,PSYCHIATRIC,33.04591729,-96.86860721,45
135575115,DALLAS BEHAVIORAL HEALTHCARE HOSPITAL LLC,800 KIRNWOOD DRIVE,(972) 982-0897,PSYCHIATRIC,32.6424243,-96.87476008,116
136275605,OCEANS BEHAVIORAL HEALTHCARE OF LONGVIEW,615 CLINIC DRIVE,(318) 797-6785,PSYCHIATRIC,32.53733451,-94.73455975,24
137977429,LONE STAR BEHAVIORAL HEALTH CYPRESS,16303 GRANT ROAD,(281) 516-6186,PSYCHIATRIC,30.02427992,-95.66277086,24
138977301,MONTGOMERY COUNTY MENTAL HEALTH TREATMENT FACILITY,700 HILBIG ROAD,(936) 522-4200,PSYCHIATRIC,30.33578279,-95.44511056,100
139479706,OCEANS BEHAVIORAL HOSPITAL OF THE PERMIAN BASIN,3300 SOUTH FM 1788,(432) 561-5915,PSYCHIATRIC,31.92287504,-102.2221648,64
140576123,MESA SPRINGS,5560 MESA SPRINGS DRIVE,(817) 292-4600,PSYCHIATRIC,32.6398134,-97.41289763,72
167684174,PAM REHABILITATION HOSPITAL OF CENTENNIAL HILLS,6166 N DURANGO DRIVE,(725) 223-4100,REHABILITATION,36.27513433,-115.2803555,89
140875902,OCEANS BEHAVIORAL HOSPITAL OF LUFKIN,302 GLOBBERS KNOB ROAD,(936) 632-2276,PSYCHIATRIC,31.30707384,-94.74573876,24
141776001,SUNDANCE HOSPITAL,7000 US HIGHWAY 287,(817) 222-9191,PSYCHIATRIC,32.62799796,-97.17785112,116
141876022,TEXAS HEALTH SPRINGWOOD HOSPITAL HURST-EULESS-BEDFORD,2717 TIBBETS DRIVE,(817) 848-7771,PSYCHIATRIC,32.83458837,-97.12246905,70
71176549,METROPLEX PAVILION,2407 SOUTH CLEAR CREEK ROAD,(254) 519-8328,PSYCHIATRIC,31.11166531,-97.80274157,60
71878229,NIX BEHAVIORAL HEALTH CENTER,1975 BABCOCK RD,(210) 271-2188,PSYCHIATRIC,29.49964983,-98.57672949,73
72078222,"SAN ANTONIO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",8550 HUEBNER ROAD,(210) 541-5300,PSYCHIATRIC,29.51629527,-98.60500128,108
72677842,ROCK PRAIRIE BEHAVIORAL HEALTH,3550 NORMAND DRIVE,(979) 703-8848,PSYCHIATRIC,30.58055046,-96.29257915,72
72878550,PALMS BEHAVIORAL HEALTH,613 VICTORIA LANE,(844) 601-4040,PSYCHIATRIC,26.16357422,-97.67216229,94
73375070,MEDICAL CENTER OF MCKINNEY - WYSONG CAMPUS,130 SOUTH CENTRAL EXPRESSWAY,(972) 548-5300,PSYCHIATRIC,33.19729748,-96.64053232,103
73975093,EATING RECOVERY CENTER,"4708 ALLIANCE BOULEVARD,THIRD FLOOR",(972) 479-5779,PSYCHIATRIC,33.01352063,-96.79205068,24
143577035,HOPEBRIDGE HOSPITAL,5556 GASMER,(713) 422-2600,PSYCHIATRIC,29.65173635,-95.4777382,135
74075034,HAVEN BEHAVIORAL HOSPITAL OF FRISCO,5680 FRISCO SQUARE BOULEVARD,(469) 535-8000,PSYCHIATRIC,33.15113861,-96.83785811,36
74475042,GARLAND BEHAVIORAL HOSPITAL,"2300 MARIE CURIVE BLVD,5TH FLOOR",(972) 487-5309,PSYCHIATRIC,32.91977573,-96.66210319,72
74775042,SUNDANCE HOSPITAL DALLAS,2696 W WALNUT ST,(469) 440-5566,PSYCHIATRIC,32.91329646,-96.67016005,116
75777407,WESTPARK SPRINGS,6902 S PEEK ROAD,(832) 535-2770,PSYCHIATRIC,29.69434022,-95.76104056,72
75975090,TMC BEHAVIORAL HEALTH CENTER,2601 CORNERSTONE DRIVE,(903) 416-3000,PSYCHIATRIC,33.66354355,-96.61335928,60
77577450,OCEANS BEHAVIORAL HOSPITAL OF KATY,455 PARK GROVE LANE,(281) 492-8888,PSYCHIATRIC,29.7779641,-95.74854047,48
167684220,VERMONT PSYCHIATRIC CARE HOSPITAL,350 FISHER ROAD,(802) 823-3300,PSYCHIATRIC,44.222624,-72.564716,25
78078539,BEHAVIORAL MEDICINE AT RENAISSANCE,5510 RAPHAEL DRIVE,(956) 362-7293,PSYCHIATRIC,26.25310267,-98.20115591,87
78478503,SOUTH TEXAS BEHAVIORAL HEALTH CENTER,2102 WEST TRENTON ROAD,(956) 388-1300,PSYCHIATRIC,26.26204925,-98.1903686,134
78777701,BAPTIST HOSPITALS OF SOUTHEAST TEXAS FANNIN BEHAVIORAL CENTER,3250 FANNIN,(409) 212-7000,PSYCHIATRIC,30.07290488,-94.12295454,120
79979106,THE PAVILIION,7201 EVANS,(806) 354-1850,PSYCHIATRIC,35.20065636,-101.9185355,106
80275701,EAST TEXAS MEDICAL CENTER BEHAVIORAL HEALTH CENTER,4101 UNIVERSITY BOULEVARD,(903) 266-2253,PSYCHIATRIC,32.31119781,-95.2487673,75
80776104,JPS HEALTH NETWORK - TRINITY SPRINGS NORTH,1000 ST LOUIS AVENUE,(817) 702-1088,PSYCHIATRIC,32.73393445,-97.32864083,36
81578754,CROSS CREEK HOSPITAL,8402 CROSS PARK DRIVE,(512) 215-3900,PSYCHIATRIC,30.338202,-97.67722948,90
81678745,TEXAS NEUROREHAB CENTER BEHAVIORAL,"1106 WEST DITTMAR ROAD,BUILDING 1 & 15",(512) 444-4835,PSYCHIATRIC,30.18944156,-97.80627944,60
82378626,GEORGETOWN BEHAVIORAL HEALTH INSTITUE,3101 S AUSTIN AVE,(512) 819-1100,PSYCHIATRIC,30.61490177,-97.68063183,118
82478626,ROCK SPRINGS,700 SOUTHEAST INNER LOOP,(512) 819-9400,PSYCHIATRIC,30.60604065,-97.67346489,72
82776308,NORTH TEXAS STATE HOSPITAL WICHITA FALLS CAMPUS,6515 KEMP BOULEVARD,(940) 692-1220,PSYCHIATRIC,33.84582428,-98.52418343,89
82878041,CASA AMISTAD,"1500 PAPPAS,#664",(956) 794-3405,PSYCHIATRIC,27.53697464,-99.47690542,89
1696790,KULA HOSPITAL,100 KEOKEA PLACE,(808) 878-1221,GENERAL ACUTE CARE,20.70140265,-156.3574296,6
1796763,LANAI COMMUNITY HOSPITAL,628 7TH ST,(808) 565-6411,SPECIAL,20.82614245,-156.9178958,24
1896816,LEAHI HOSPITAL,3675 KILAUEA AVENUE,(808) 733-8000,SPECIAL,21.27325508,-157.8014934,164
1996793,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI ST,(808) 442-5101,GENERAL ACUTE CARE,20.88451359,-156.489331,213
2096748,MOLOKAI GENERAL HOSPITAL,280 HOME OLU PL,(808) 553-5331,GENERAL ACUTE CARE,21.09410802,-157.0172527,15
1096826,KAPIOLANI MEDICAL CENTER,1319 PUNAHOU ST,(808) 983-6000,CHILDREN,21.3003561,-157.8337365,225
2196743,NORTH HAWAII COMMUNITY HOSPITAL,67-1125 MAMALAHOA HWY,(808) 885-4444,GENERAL ACUTE CARE,20.0223089,-155.6644209,33
2296701,PALI MOMI MEDICAL CENTER,98-1079  MOANALUA RD,(808) 486-6000,GENERAL ACUTE CARE,21.38347864,-157.9386956,126
496706,QUEEN'S MEDICAL CENTER WEST,91-2141  FORT WEAVER RD,(808) 547-6011,GENERAL ACUTE CARE,21.37234105,-158.0268153,102
2396813,QUEENS MEDICAL CENTER,1301 PUNCHBOWL STREET,(808) 538-9011,GENERAL ACUTE CARE,21.3080396,-157.8536385,495
2496817,REHABILITATION HOSPITAL OF THE PACIFIC,226 NO KUAKINI ST,(808) 531-3511,REHABILITATION,21.32141338,-157.8544936,66
2596746,SAMUEL MAHELONA  MEMORIAL HOSPITAL,4800 KAWAIHAU RD,(808) 822-4961,GENERAL ACUTE CARE,22.08782195,-159.3128754,80
279606,HEALTHSOUTH REHABILITATION HOSPITAL OF ABILENE,6401 DIRECTORS PARKWAY,(972) 308-8517,REHABILITATION,32.37142823,-99.74384655,30
575013,PAM REHABILITATION HOSPITAL OF ALLEN,1001 RAINTREE CIRCLE,(972) 908-2000,REHABILITATION,33.11307427,-96.6764303,40
1376015,HEALTHSOUTH REHABILITATION HOSPITAL OF ARLINGTON,3200 MATLOCK ROAD,(817) 468-4000,REHABILITATION,32.69377148,-97.11825624,85
2778705,ST. DAVID'S REHABILITATION CENTER,1005 EAST 32ND STREET,(512) 544-5100,REHABILITATION,30.28968932,-97.72498576,64
4777707,PAM REHABILITATION HOSPITAL OF BEAUMONT,3340 PLAZA 10 BOULEVARD,(409) 835-0835,REHABILITATION,30.07741791,-94.13788905,61
5176021,HEALTHSOUTH REHABILITATION HOSPITAL OF THE MID-CITIES,2304 STATE HIGHWAY 121,(817) 870-2336,REHABILITATION,32.84533965,-97.1132574,60
5377702,KATE DISHMAN REHABILITATION HOSPITAL,"2830 CALDER STREET,6TH FLOOR SOUTH",(409) 899-8380,REHABILITATION,30.08690903,-94.13221625,27
6079106,VIBRA REHABILITATION HOSPITAL OF AMARILLO,7200 WEST 9TH STREET,(806) 468-2900,REHABILITATION,35.20670495,-101.920865,44
8178526,SOUTH TEXAS REHABILITATION HOSPITAL,425 EAST ALTON GLOOR BOULEVARD,(956) 554-6000,REHABILITATION,25.98064316,-97.51056022,40
8877802,CHI ST JOSEPH REHAB HOSPITAL,1600 JOSEPH DRIVE,(979) 821-7579,REHABILITATION,30.65993299,-96.3507145,49
12177304,HEALTHSOUTH REHABILITATION HOSPITAL THE WOODLANDS,18550 INTERSTATE HIGHWAY 45 SOUTH,(281) 364-2000,REHABILITATION,30.18560374,-95.45446695,84
14875237,METHODIST REHABILITATION HOSPITAL,3020 WEST WHEATLAND ROAD,(972) 708-8600,REHABILITATION,32.64633778,-96.87102402,40
16476201,SELECT REHABILITATION HOSPITAL OF DENTON,2620 SCRIPTURE STREET,(940) 297-6500,REHABILITATION,33.21994092,-97.16784483,44
18279936,HIGHLANDS REGIONAL REHABILITATION HOSPITAL,1395 GEORGE DIETER DRIVE,(915) 298-7222,REHABILITATION,31.73216973,-106.3030273,41
20776102,HEALTHSOUTH REHABILITATION HOSPITAL OF FORTH WORTH,1212 WEST LANCASTER,(817) 870-2336,REHABILITATION,32.747384,-97.3395734,60
20876132,HEALTHSOUTH CITY VIEW REHABILITATION HOSPITAL,6701 OAKMONT BOULEVARD,(817) 370-4700,REHABILITATION,32.6620118,-97.41279008,62
26577030,TIRR MEMORIAL HERMANN,1333 MOURSUND STREET,(713) 799-5000,REHABILITATION,29.7093368,-95.39403896,134
30077338,HEALTHSOUTH REHABILITATION HOSPITAL OF HUMBLE,19002 MCKAY DRIVE,(281) 446-6148,REHABILITATION,29.99373522,-95.2773293,90
31877450,MEMORIAL HERMANN REHABILITATION HOSPITAL KATY,"21720 KINGSLAND BOULEVARD,#102",(281) 579-5678,REHABILITATION,29.77576548,-95.74579933,35
36279415,TRUSTPOINT REHABILITATION HOSPITAL OF LUBBOCK,4302 PRINCETON STREET,(806) 749-2222,REHABILITATION,33.61709402,-101.903157,74
38275149,MESQUITE REHABILITATION HOSPITAL,1023 NORTH BELT LINE ROAD,(972) 216-2400,REHABILITATION,32.7784212,-96.59849193,30
38479707,HEALTHSOUTH REHABILITATION HOSPITAL OF MIDLAND/ODESSA,1800 HERITAGE BOULEVARD,(432) 520-1600,REHABILITATION,31.99956331,-102.1559482,60
